SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,13-00012430,1/3/2013,Front,,Open,,Vacant,FALSE,FALSE,1302,S,SPRINGFIELD,AVE,60623,1150586.58,1893746.474,24,10,29,41.86433825,-87.72267711,"(41.864338249156525, -87.72267711114092)"
Vacant/Abandoned Building,13-00012507,1/3/2013,Garage,,Open,,Vacant,FALSE,TRUE,7312,W,RASCHER,AVE,60656,1126563.68,1935114.951,41,16,10,41.97829384,-87.80993945,"(41.97829383633869, -87.80993944522444)"
Vacant/Abandoned Building,13-00015575,1/4/2013,Rear,,Open,2ND FLR BACK DOOR,Vacant,FALSE,FALSE,5956,S,GREEN,ST,60621,1171658.373,1865349.689,16,7,68,41.78597745,-87.64615702,"(41.78597744530675, -87.64615701794958)"
Vacant/Abandoned Building,13-00015607,1/4/2013,Rear,,Open,,Vacant,FALSE,FALSE,5937,S,PEORIA,ST,60621,1171322.458,1865467.646,16,7,68,41.78630849,-87.64738519,"(41.78630849490003, -87.64738519021155)"
Vacant/Abandoned Building,13-00016230,1/4/2013,Rear,,Open,REAR,Vacant,FALSE,TRUE,6341,S,WOODLAWN,AVE,60637,1185310.63,1863041.96,20,3,42,41.77933452,-87.59617424,"(41.77933452115181, -87.5961742426463)"
Vacant/Abandoned Building,13-00016443,1/4/2013,Front,,Open,,Vacant,FALSE,TRUE,2617,N,RUTHERFORD,AVE,60707,1130975.57,1916656.366,36,25,18,41.92756635,-87.79414139,"(41.927566348654686, -87.79414138866257)"
Vacant/Abandoned Building,13-00017108,1/4/2013,Front,,Open,,Vacant,TRUE,FALSE,6158,S,TALMAN,AVE,60629,1159764.456,1863716.486,15,8,66,41.78174829,-87.6898109,"(41.781748288534544, -87.68981089995704)"
Vacant/Abandoned Building,13-00017899,1/4/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,1938,W,GARFIELD,BLVD,60609,1164273.44,1868189.321,16,9,61,41.79392853,-87.67315387,"(41.79392852752556, -87.6731538717913)"
Vacant/Abandoned Building,13-00017953,1/4/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,5530,S,BISHOP,ST,60636,1167609.82,1867975.636,16,7,67,41.79327119,-87.66092568,"(41.79327119134636, -87.66092567861223)"
Vacant/Abandoned Building,13-00019567,1/5/2013,Front,,Open,FRONT AND BACK,Vacant,FALSE,TRUE,1038,W,103RD,ST,60643,1171101.48,1836514.083,34,22,73,41.70686089,-87.64903964,"(41.706860886133214, -87.64903964060795)"
Vacant/Abandoned Building,13-00019690,1/5/2013,Front,,Open,FRONT,Vacant,FALSE,FALSE,5028,S,MICHIGAN,AVE,60615,1178008.527,1871715.974,3,2,38,41.80330551,-87.62268144,"(41.803305509213764, -87.62268144030747)"
Vacant/Abandoned Building,13-00019849,1/5/2013,Front,,Open,FRONT AND BASEMENT,Vacant,FALSE,FALSE,3857,W,FLOURNOY,ST,60624,1150793.705,1896752.519,24,11,26,41.87258314,-87.72183815,"(41.872583137628276, -87.72183814548917)"
Vacant/Abandoned Building,13-00020004,1/5/2013,Rear,,Open,REAR,Vacant,FALSE,TRUE,169,N,LOCKWOOD,AVE,60644,1141016.494,1900769.18,28,15,25,41.8837909,-87.75763621,"(41.88379089533403, -87.75763621348312)"
Vacant/Abandoned Building,13-00020345,1/5/2013,Rear,,Open,REAR DOOR ALL THE LOCKS ON THE DOORS AND EVERYTHING WAS STOLEN,Vacant,FALSE,TRUE,6812,W,MEDILL,AVE,60707,1130570.999,1914763.191,36,25,18,41.92237821,-87.79567168,"(41.9223782137026, -87.79567167825918)"
Vacant/Abandoned Building,13-00020802,1/6/2013,Front,,Open,FRONT,Vacant,FALSE,TRUE,4512,W,HARRISON,ST,60624,1146309.57,1896975.082,24,11,26,41.87328036,-87.73829592,"(41.87328035826597, -87.7382959216764)"
Vacant/Abandoned Building,13-00021285,1/6/2013,Front,,Open,"FRONT, REAR",Vacant,FALSE,TRUE,6825,S,MAPLEWOOD,AVE,60629,1160550.194,1859309.367,15,8,66,41.76963836,-87.6870516,"(41.76963835974437, -87.6870515976919)"
Vacant/Abandoned Building,13-00021340,1/6/2013,Front,,Boarded,REAR,Vacant,FALSE,TRUE,3231,S,SPRINGFIELD,AVE,60623,1150887.134,1882892.485,22,10,30,41.83454769,-87.72185749,"(41.83454768769154, -87.72185749374611)"
Vacant/Abandoned Building,13-00021546,1/6/2013,Front,,Boarded,REAR,Vacant,FALSE,TRUE,1971,W,111TH,ST,60643,1165154.26,1831032.58,19,22,75,41.69194634,-87.6709727,"(41.691946341169135, -87.67097269621813)"
Vacant/Abandoned Building,13-00021713,1/6/2013,Front,,Open,ALL BSMNT WINDOWS WERE BOARDED UP BY FIRE DPT,Vacant,FALSE,TRUE,3206,S,HOYNE,AVE,60608,1162864.33,1883400.366,12,9,59,41.835699,-87.67789557,"(41.83569899866503, -87.67789557185596)"
Vacant/Abandoned Building,13-00021842,1/6/2013,Front,,Open,,Vacant,FALSE,FALSE,5019,S,RACINE,AVE,60609,1169171.638,1871505.139,16,9,61,41.80292288,-87.65509653,"(41.80292288077431, -87.65509652934138)"
Vacant/Abandoned Building,13-00022358,1/7/2013,Front,,Open,ALL AROUND,Vacant,TRUE,FALSE,4247,W,VAN BUREN,ST,60624,1148142.31,1897684.078,24,11,26,41.87519086,-87.73154872,"(41.8751908637111, -87.73154871687804)"
Vacant/Abandoned Building,13-00022668,1/7/2013,Front,,Open,,Vacant,FALSE,FALSE,6822,W,ARMITAGE,AVE,60707,1130516.217,1912546.783,36,25,25,41.91629705,-87.795924,"(41.91629705223608, -87.79592399882526)"
Vacant/Abandoned Building,13-00022875,1/7/2013,Front,,Open,FRONT ENTRY DOOR,Vacant,FALSE,FALSE,5045,S,CARPENTER,ST,60609,1170169.52,1871356.602,16,9,61,41.80249361,-87.65144117,"(41.80249361247579, -87.65144117032003)"
Vacant/Abandoned Building,13-00023822,1/7/2013,Front,,Open,FRONT AND BACK  DOOR,Vacant,FALSE,TRUE,1727,N,MOODY,AVE,60639,1135148.9,1910840.732,29,25,25,41.91153452,-87.77894393,"(41.911534523188294, -87.77894393248029)"
Vacant/Abandoned Building,13-00025169,1/7/2013,Front,,Open,,Vacant,FALSE,TRUE,2222,S,DRAKE,AVE,60623,1153049.961,1888944.018,22,10,30,41.85111132,-87.71376125,"(41.85111131578534, -87.71376124884327)"
Vacant/Abandoned Building,13-00025745,1/7/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,5952,S,MAPLEWOOD,AVE,60629,1160391.745,1865105.527,16,8,66,41.7855471,-87.68747284,"(41.78554710034975, -87.68747283582398)"
Vacant/Abandoned Building,13-00025947,1/7/2013,Front,,Open,,Vacant,FALSE,FALSE,257,N,KOSTNER,AVE,60624,1147012.121,1901162.125,28,11,26,41.8847567,-87.73560942,"(41.88475669918322, -87.73560942267406)"
Vacant/Abandoned Building,13-00026345,1/7/2013,Front,,Open,,Vacant,TRUE,FALSE,3014,S,EMERALD,AVE,60616,1171788.564,1884900.946,11,9,60,41.83962519,-87.64510558,"(41.83962519025821, -87.6451055787541)"
Vacant/Abandoned Building,13-00026426,1/7/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,5221,S,CARPENTER,ST,60609,1170199.683,1870186.017,16,9,61,41.79928074,-87.65136461,"(41.799280743363944, -87.65136460917694)"
Vacant/Abandoned Building,13-00026483,1/7/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,5309,S,CARPENTER,ST,60609,1170215.315,1869608.176,16,9,61,41.79769474,-87.6513241,"(41.797694744079756, -87.65132409666299)"
Vacant/Abandoned Building,13-00026845,1/7/2013,Front,,Open,REAR,Vacant,FALSE,FALSE,1219,W,MONROE,ST,60607,1168276.278,1899703.933,27,12,28,41.88032234,-87.65756652,"(41.880322341991885, -87.65756652050952)"
Vacant/Abandoned Building,13-00027949,1/8/2013,Front,,Open,,Vacant,FALSE,TRUE,3652,W,AUGUSTA,BLVD,60651,1151772.031,1906420.593,27,11,23,41.89909416,-87.71799172,"(41.89909416165922, -87.71799171709132)"
Vacant/Abandoned Building,13-00028133,1/8/2013,Garage,,Open,GARAGE OPEN,Vacant,FALSE,TRUE,5219,W,RACE,AVE,60644,1141476.525,1903053.56,28,15,25,41.89005103,-87.75589047,"(41.89005103224946, -87.75589046578263)"
Vacant/Abandoned Building,13-00028146,1/8/2013,Front,,Open,REAR COACH HOUSE ALL WINDOWS ARE OPEN,Vacant,FALSE,FALSE,5626,S,DAMEN,AVE,60636,1163985.766,1867344.685,15,7,67,41.7916168,-87.6742325,"(41.79161679844712, -87.67423250466938)"
Vacant/Abandoned Building,13-00028348,1/8/2013,Front,,Open,ALL,Vacant,FALSE,TRUE,4312,W,FLOURNOY,ST,60624,1147744.962,1896688.25,24,11,26,41.87246583,-87.7330332,"(41.872465830460385, -87.73303320461916)"
Vacant/Abandoned Building,13-00028435,1/8/2013,Garage,,Open,,Vacant,FALSE,FALSE,5233,S,WOOD,ST,60609,1165234.329,1869990.165,16,9,61,41.79884996,-87.66957935,"(41.7988499587492, -87.66957935126865)"
Vacant/Abandoned Building,13-00029447,1/8/2013,Garage,,Open,GARAGE,Vacant,FALSE,FALSE,1013,W,GARFIELD,BLVD,60621,1170460.824,1868213.941,16,7,68,41.79386346,-87.65046439,"(41.793863458655935, -87.65046439307565)"
Vacant/Abandoned Building,13-00029666,1/8/2013,Rear,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,3947,W,POLK,ST,60624,1150195.786,1896075.376,24,11,26,41.87073665,-87.72405104,"(41.870736648658266, -87.724051041192)"
Vacant/Abandoned Building,13-00029858,1/8/2013,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,FALSE,FALSE,2250,W,50TH,PL,60609,1162411.36,1871146.99,16,9,63,41.80208378,-87.67989959,"(41.80208378291234, -87.67989959163035)"
Vacant/Abandoned Building,13-00030663,1/8/2013,Front,,Open,,Vacant,FALSE,FALSE,200,N,KEYSTONE,AVE,60624,1149369.05,1900665.38,28,11,26,41.8833482,-87.72696724,"(41.88334820029119, -87.72696724392863)"
Vacant/Abandoned Building,13-00030778,1/8/2013,Front,,Open,THE FRONT AND REAR DOOR ARE OPEN,Vacant,FALSE,TRUE,5811,S,CARPENTER,ST,60621,1170307.814,1866223.922,16,7,68,41.78840595,-87.65108338,"(41.7884059538251, -87.65108338118539)"
Vacant/Abandoned Building,13-00030853,1/8/2013,Front,,Open,SIDE DOOR,Vacant,FALSE,FALSE,12717,S,MORGAN,ST,60643,1171983.32,1820455.531,34,5,53,41.66277435,-87.64627934,"(41.662774350549086, -87.64627933930421)"
Vacant/Abandoned Building,13-00031006,1/8/2013,Front,,Boarded,,Vacant,FALSE,FALSE,57,E,21ST,ST,60616,1177204.981,1890281.594,2,1,33,41.85426926,-87.62506705,"(41.854269258574575, -87.62506705311806)"
Vacant/Abandoned Building,13-00031098,1/8/2013,Front,,Open,,Vacant,FALSE,FALSE,1105,N,PULASKI,RD,60651,1149518.444,1907076.756,27,11,23,41.9009388,-87.72625208,"(41.90093879677277, -87.72625207995999)"
Vacant/Abandoned Building,13-00031470,1/8/2013,Front,,Open,REAR,Vacant,FALSE,TRUE,220,N,LA CROSSE,AVE,60644,1144003.874,1901119.244,28,15,25,41.88469599,-87.74665735,"(41.884695993568045, -87.74665735212515)"
Vacant/Abandoned Building,13-00031476,1/8/2013,Front,,Open,REAR,Vacant,FALSE,TRUE,224,N,LA CROSSE,AVE,60644,1144003.274,1901138.244,28,15,25,41.88474814,-87.74665908,"(41.884748143093795, -87.74665907845092)"
Vacant/Abandoned Building,13-00031511,1/8/2013,Garage,,Open,GARAGE,Vacant,FALSE,FALSE,5718,S,SANGAMON,ST,60621,1170952.638,1866913.363,16,7,68,41.79028379,-87.64869893,"(41.79028379343589, -87.6486989263866)"
Vacant/Abandoned Building,13-00031548,1/8/2013,Rear,,Open,REAR OF BUILDING,Vacant,FALSE,FALSE,5613,S,CARPENTER,ST,60621,1170271.561,1867591.814,16,7,68,41.7921604,-87.65117651,"(41.792160396543906, -87.6511765087659)"
Vacant/Abandoned Building,13-00031550,1/8/2013,Front,,Open,REAR,Vacant,FALSE,TRUE,183,N,LARAMIE,AVE,60644,1141679.148,1900870.42,28,15,25,41.88405648,-87.75520035,"(41.88405648484963, -87.75520034818084)"
Vacant/Abandoned Building,13-00031575,1/8/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,911,W,59TH,ST,60621,1171198.058,1865712.646,16,7,68,41.78698353,-87.64783414,"(41.786983525318064, -87.64783414062293)"
Vacant/Abandoned Building,13-00032333,1/9/2013,Front,,Open,,Vacant,FALSE,FALSE,1119,W,78TH,ST,60620,1170132.965,1853080.937,17,6,71,41.75234378,-87.65210618,"(41.752343781774, -87.65210618154867)"
Vacant/Abandoned Building,13-00032334,1/9/2013,Front,,Open,,Vacant,FALSE,FALSE,7917,S,MORGAN,ST,60620,1171019.231,1852327.304,17,6,71,41.75025641,-87.64888037,"(41.7502564109323, -87.64888037366259)"
Vacant/Abandoned Building,13-00033002,1/9/2013,Front,,Open,,Vacant,FALSE,FALSE,11316,S,HARVARD,AVE,60628,1175973.81,1829883.825,34,5,49,41.68855885,-87.63139518,"(41.68855885256967, -87.63139518217075)"
Vacant/Abandoned Building,13-00033033,1/9/2013,Front,,Open,,Vacant,FALSE,FALSE,1139,W,68TH,ST,60621,1169789.072,1859705.259,17,7,68,41.77052924,-87.65317446,"(41.77052923909501, -87.65317446103228)"
Vacant/Abandoned Building,13-00033633,1/9/2013,Front,,Open,,Vacant,FALSE,TRUE,5540,N,FRANCISCO,AVE,60625,1156022.252,1936775.066,40,20,4,41.98230424,-87.70155902,"(41.98230424179132, -87.701559023023)"
Vacant/Abandoned Building,13-00034905,1/9/2013,Front,,Open,FRONT,Vacant,FALSE,TRUE,14,S,PULASKI,RD,60624,1149730.49,1899666.013,28,11,26,41.88059881,-87.72566598,"(41.880598811468516, -87.72566598461341)"
Vacant/Abandoned Building,13-00035299,1/9/2013,Front,,Open,FRONT,Vacant,FALSE,TRUE,6401,S,ABERDEEN,ST,60621,1170081.953,1862360.398,16,7,68,41.7778089,-87.65202377,"(41.77780890398166, -87.65202377327925)"
Vacant/Abandoned Building,13-00035323,1/9/2013,Front,,Open,REAR,Vacant,FALSE,FALSE,2429,W,BYRON,ST,60618,1159489.007,1925826.857,47,19,5,41.95219093,-87.6891119,"(41.95219093130375, -87.68911190497649)"
Vacant/Abandoned Building,13-00035703,1/9/2013,Rear,,Open,,Vacant,FALSE,TRUE,7136,S,INGLESIDE,AVE,60619,1183792.71,1857878.011,5,3,69,41.76519973,-87.60190004,"(41.76519973466719, -87.60190004035765)"
Vacant/Abandoned Building,13-00035883,1/9/2013,Front,,Open,FENCE TORE DWN FROM THE REAR .. ALOT OF GARBAGE IN YARD AND A LOOSE DOG IN HSE ..,Vacant,FALSE,FALSE,1466,W,114TH,PL,60643,1168430.614,1828804.786,34,22,75,41.68576314,-87.65904133,"(41.68576314270414, -87.65904132921641)"
Vacant/Abandoned Building,13-00036204,1/9/2013,Front,,Open,FRONT/REAR DOOR,Vacant,FALSE,FALSE,8051,S,BURNHAM,AVE,60617,1196235.461,1852122.65,7,4,46,41.74910721,-87.55648496,"(41.74910721360846, -87.55648495655825)"
Vacant/Abandoned Building,13-00036638,1/9/2013,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,838,N,CALIFORNIA,AVE,60622,1157570.549,1905461.613,26,12,24,41.89634654,-87.69671999,"(41.896346535776274, -87.69671999303625)"
Vacant/Abandoned Building,13-00036752,1/9/2013,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,64,W,115TH,ST,60628,1177695.314,1828708.001,34,5,49,41.68529355,-87.62512827,"(41.68529355101233, -87.62512827106015)"
Vacant/Abandoned Building,13-00036896,1/9/2013,Front,,Open,,Vacant,TRUE,TRUE,1332,N,HARDING,AVE,60651,1149802.778,1908665.716,27,25,23,41.90529354,-87.72516632,"(41.905293536131936, -87.72516631532123)"
Vacant/Abandoned Building,13-00037135,1/10/2013,Front,,Open,,Vacant,FALSE,FALSE,111,N,PINE,AVE,60644,1139486.945,1900283.945,28,15,25,41.88248737,-87.76326478,"(41.882487367701174, -87.76326477836345)"
Vacant/Abandoned Building,13-00037586,1/10/2013,Front,,Open,REAR AND WINDOWS,Vacant,FALSE,TRUE,5018,W,QUINCY,ST,60644,1143092.783,1898537.868,28,15,25,41.87762942,-87.75006748,"(41.8776294248069, -87.75006747520705)"
Vacant/Abandoned Building,13-00037806,1/10/2013,Front,,Open,,Vacant,FALSE,TRUE,6055,S,PEORIA,ST,60621,1171353.43,1864572.08,16,7,68,41.78385028,-87.64729783,"(41.78385027999752, -87.64729783193393)"
Vacant/Abandoned Building,13-00038008,1/10/2013,Front,,Open,,Vacant,FALSE,FALSE,2400,W,21ST,ST,60608,1160690.836,1890008.031,25,10,31,41.85387637,-87.68568802,"(41.85387637211032, -87.68568802469463)"
Vacant/Abandoned Building,13-00038658,1/10/2013,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,4050,W,MONROE,ST,60624,1149740.496,1899361.022,28,11,26,41.87976169,-87.72563717,"(41.87976168925944, -87.72563717401626)"
Vacant/Abandoned Building,13-00038740,1/10/2013,Front,,Open,REAR,Vacant,FALSE,FALSE,643,E,92ND,PL,60619,1182145.571,1843782.067,9,6,44,41.72655719,-87.60837253,"(41.72655719137797, -87.60837252838111)"
Vacant/Abandoned Building,13-00038813,1/10/2013,Garage,,Open,WINDOWS  ALSO DOOR  MISSING  FROM GARAGE,Vacant,,TRUE,1040,N,LOCKWOOD,AVE,60651,1140834.109,1906421.452,37,15,25,41.89930477,-87.75816683,"(41.89930477239145, -87.75816682596356)"
Vacant/Abandoned Building,13-00039365,1/10/2013,Front,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,3328,W,65TH,ST,60629,1155324.149,1861324.389,15,8,66,41.77527405,-87.70615426,"(41.77527405025848, -87.70615426184003)"
Vacant/Abandoned Building,13-00039401,1/10/2013,Rear,,Open,,Vacant,FALSE,FALSE,1636,N,AVERS,AVE,60647,1150461.895,1910600.262,30,25,23,41.91058927,-87.72269456,"(41.91058926865405, -87.72269455885709)"
Vacant/Abandoned Building,13-00039854,1/10/2013,Front,,Open,"FRONT/REAR DOOORS, WINDOWS",Vacant,FALSE,FALSE,3811,N,SPAULDING,AVE,60618,1153711.248,1925149.747,33,17,16,41.95045011,-87.71036922,"(41.95045010908318, -87.71036921714919)"
Vacant/Abandoned Building,13-00040112,1/10/2013,Front,,Open,WINDOW AND DOORS,Vacant,FALSE,FALSE,6948,S,WINCHESTER,AVE,60636,1164554.926,1858610.816,17,7,67,41.76763792,-87.67239165,"(41.76763792376116, -87.67239165003777)"
Vacant/Abandoned Building,13-00040681,1/10/2013,Front,,Open,FRONT DOOR OPEN AND BROKEN WINDOW,Vacant,FALSE,TRUE,6801,S,DAMEN,AVE,60636,1164199.731,1859552.237,17,7,67,41.7702288,-87.67366713,"(41.770228795885345, -87.673667133735)"
Vacant/Abandoned Building,13-00040993,1/10/2013,Garage,,Open,FRONT,Vacant,TRUE,FALSE,3539,W,65TH,ST,60629,1153783.258,1861280.231,15,8,66,41.77518357,-87.71180421,"(41.775183574103835, -87.71180420824582)"
Vacant/Abandoned Building,13-00041697,1/10/2013,Front,,Open,REAR,Vacant,FALSE,TRUE,2212,W,50TH,PL,60609,1162348.26,1871145.39,16,9,63,41.80208071,-87.68013105,"(41.80208070842584, -87.68013105051485)"
Vacant/Abandoned Building,13-00041749,1/10/2013,Front,,Open,FRONT,Vacant,FALSE,TRUE,3721,W,WABANSIA,AVE,60647,1151209.54,1911039.391,26,25,23,41.91177964,-87.71993643,"(41.911779639970135, -87.7199364312744)"
Vacant/Abandoned Building,13-00042344,1/11/2013,Front,,Open,,Vacant,FALSE,FALSE,3016,N,SEMINARY,AVE,60657,1168426.032,1920187.807,44,19,6,41.93652809,-87.65642308,"(41.93652809329161, -87.6564230780835)"
Vacant/Abandoned Building,13-00042345,1/11/2013,Front,,Open,,Vacant,FALSE,FALSE,5612,S,WINCHESTER,AVE,60636,1164315.292,1867409.384,15,7,67,41.7917874,-87.67302237,"(41.791787400874796, -87.67302237022925)"
Vacant/Abandoned Building,13-00042479,1/11/2013,Front,,Boarded,,Vacant,FALSE,FALSE,266,N,CALIFORNIA,AVE,60612,1157681.342,1901659.3,27,12,27,41.88591039,-87.69641673,"(41.88591038732824, -87.69641673365544)"
Vacant/Abandoned Building,13-00042841,1/11/2013,Front,,Boarded,,Vacant,FALSE,TRUE,264,N,CALIFORNIA,AVE,60612,1157681.742,1901645.4,27,12,27,41.88587224,-87.69641564,"(41.88587223628662, -87.69641564361929)"
Vacant/Abandoned Building,13-00043115,1/11/2013,Rear,,Open,,Vacant,FALSE,TRUE,1931,N,LAWNDALE,AVE,60647,1151400.769,1912696.793,26,25,22,41.91632395,-87.71919031,"(41.916323947371104, -87.7191903110005)"
Vacant/Abandoned Building,13-00043814,1/11/2013,Rear,,Open,ALL OVER,Vacant,FALSE,TRUE,6438,S,LAFLIN,ST,60636,1167442.078,1862041.352,17,7,67,41.77699039,-87.66171075,"(41.7769903873008, -87.66171075017867)"
Vacant/Abandoned Building,13-00043859,1/11/2013,Front,,Boarded,,Vacant,FALSE,FALSE,3512,W,BELMONT,AVE,60618,1152321.861,1921053.785,35,17,21,41.93923808,-87.71558503,"(41.93923807932046, -87.71558502864121)"
Vacant/Abandoned Building,13-00043923,1/11/2013,Front,,Boarded,,Vacant,FALSE,FALSE,1310,N,CICERO,AVE,60651,1144130.641,1908320.98,37,25,25,41.904456,-87.74601081,"(41.90445600330297, -87.74601081074518)"
Vacant/Abandoned Building,13-00044270,1/11/2013,Garage,,Open,VACANT OPEN GARAGE,Vacant,TRUE,TRUE,6529,S,TALMAN,AVE,60629,1159832.671,1861240.282,15,8,66,41.77495183,-87.68962876,"(41.774951833972565, -87.68962876296203)"
Vacant/Abandoned Building,13-00044443,1/11/2013,Front,,Open,,Vacant,FALSE,FALSE,2230,W,50TH,PL,60609,1162253.56,1871143.09,16,9,63,41.80207637,-87.68047842,"(41.80207637127596, -87.68047841939674)"
Vacant/Abandoned Building,13-00044989,1/11/2013,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,TRUE,TRUE,7437,S,HARVARD,AVE,60621,1175243.59,1855634.443,17,7,69,41.75923834,-87.63330186,"(41.75923833917209, -87.63330186306356)"
Vacant/Abandoned Building,13-00045502,1/11/2013,Front,,Open,FRONT DOORS.. WIDE OPEN,Vacant,FALSE,TRUE,3417,W,MELROSE,ST,60618,1153004.78,1921403.262,35,17,21,41.94018354,-87.71306581,"(41.94018353988224, -87.7130658090743)"
Vacant/Abandoned Building,13-00045664,1/11/2013,Front,,Open,IN THE FRONT,Vacant,FALSE,TRUE,3401,S,HOYNE,AVE,60608,1162905.915,1882106.192,11,9,59,41.83214677,-87.67777922,"(41.83214677383066, -87.6777792227658)"
Vacant/Abandoned Building,13-00045954,1/11/2013,Front,,Open,,Vacant,FALSE,FALSE,2754,S,KEDVALE,AVE,60623,1149162.93,1885361.817,22,10,30,41.84135737,-87.72812029,"(41.84135737005692, -87.7281202859712)"
Vacant/Abandoned Building,13-00046379,1/11/2013,Front,,Open,SECOND OR THIRD FLOOR - THE DOORS AND WINDOWS ARE ALL OPEN,Vacant,FALSE,TRUE,1141,S,WESTERN,AVE,60612,1160552.607,1894935.132,25,12,28,41.86739969,-87.68605904,"(41.86739968847835, -87.68605904051512)"
Vacant/Abandoned Building,13-00046418,1/11/2013,Front,,Open,?,Vacant,FALSE,FALSE,1939,W,GARFIELD,BLVD,60636,1164267.3,1868056.052,15,7,67,41.79356295,-87.67318014,"(41.79356295074438, -87.67318013987243)"
Vacant/Abandoned Building,13-00047486,1/12/2013,Front,,Open,,Vacant,FALSE,FALSE,1248,S,KOLIN,AVE,60623,1147580.01,1894026.338,24,10,29,41.86516439,-87.73370709,"(41.865164385933205, -87.7337070912072)"
Vacant/Abandoned Building,13-00049139,1/13/2013,Front,,Open,"WINDOWS , FRONT DOOR , BACK DOOR.",Vacant,FALSE,TRUE,1004,N,AVERS,AVE,60651,1150535.894,1906423.242,27,11,23,41.89912567,-87.72253197,"(41.899125671063764, -87.72253197314109)"
Vacant/Abandoned Building,13-00050030,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,40,W,113TH,PL,60628,1177981.375,1829709.079,34,5,49,41.6880342,-87.6240509,"(41.688034199069605, -87.62405090172686)"
Vacant/Abandoned Building,13-00050032,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,7135,S,SANGAMON,ST,60621,1171208.011,1857521.088,17,7,68,41.76450469,-87.64803699,"(41.7645046949477, -87.64803698685843)"
Vacant/Abandoned Building,13-00050198,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,6216,S,MARSHFIELD,AVE,60636,1166405.117,1863486.956,15,7,67,41.78097947,-87.66547107,"(41.78097946974029, -87.66547106856963)"
Vacant/Abandoned Building,13-00050456,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,101,N,PINE,AVE,60644,1139489.345,1900210.645,28,15,25,41.88228618,-87.76325775,"(41.882286179325135, -87.76325775335101)"
Vacant/Abandoned Building,13-00050469,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,121,N,PINE,AVE,60644,1139484.545,1900357.145,28,15,25,41.88268828,-87.76327181,"(41.88268828165717, -87.76327180585216)"
Vacant/Abandoned Building,13-00052269,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,4903,W,AUGUSTA,BLVD,60651,1143490.511,1906202.483,37,15,25,41.89865461,-87.74841527,"(41.898654611973114, -87.74841527270534)"
Vacant/Abandoned Building,13-00052288,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,11753,S,LOWE,AVE,60628,1174066.733,1826941.399,34,5,53,41.6805268,-87.63846375,"(41.68052680490179, -87.63846374840861)"
Vacant/Abandoned Building,13-00052317,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,13252,S,RIVERDALE,AVE,60827,1181898.239,1817440.04,9,5,54,41.65427676,-87.61008868,"(41.654276762149074, -87.61008867896189)"
Vacant/Abandoned Building,13-00052342,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,1207,E,72ND,ST,60619,1185539.086,1857515.092,5,3,69,41.76416292,-87.59551054,"(41.76416292120584, -87.59551053729416)"
Vacant/Abandoned Building,13-00052380,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,6645,S,OAKLEY,AVE,60636,1162216.036,1860538.644,15,8,66,41.77297715,-87.68091115,"(41.77297715483379, -87.68091114814756)"
Vacant/Abandoned Building,13-00052405,1/14/2013,Front,,Open,,Vacant,FALSE,FALSE,5637,S,ARTESIAN,AVE,60629,1160992.62,1867218.41,16,8,63,41.79133273,-87.68521134,"(41.79133272808769, -87.68521134124956)"
